Company Name;Ticker;Date;Close
AMAZON.COM, INC.;AMZN;04.01.2010; $133,90 
AMAZON.COM, INC.;AMZN;05.01.2010; $134,69 
AMAZON.COM, INC.;AMZN;06.01.2010; $132,25 
AMAZON.COM, INC.;AMZN;07.01.2010; $130,00 
AMAZON.COM, INC.;AMZN;08.01.2010; $133,52 
AMAZON.COM, INC.;AMZN;11.01.2010; $130,31 
AMAZON.COM, INC.;AMZN;12.01.2010; $127,35 
AMAZON.COM, INC.;AMZN;13.01.2010; $129,11 
AMAZON.COM, INC.;AMZN;14.01.2010; $127,35 
AMAZON.COM, INC.;AMZN;15.01.2010; $127,14 
AMAZON.COM, INC.;AMZN;19.01.2010; $127,61 
AMAZON.COM, INC.;AMZN;20.01.2010; $125,78 
AMAZON.COM, INC.;AMZN;21.01.2010; $126,62 
AMAZON.COM, INC.;AMZN;22.01.2010; $121,43 
AMAZON.COM, INC.;AMZN;25.01.2010; $120,31 
AMAZON.COM, INC.;AMZN;26.01.2010; $119,48 
AMAZON.COM, INC.;AMZN;27.01.2010; $122,75 
AMAZON.COM, INC.;AMZN;28.01.2010; $126,03 
AMAZON.COM, INC.;AMZN;29.01.2010; $125,41 
AMAZON.COM, INC.;AMZN;01.02.2010; $118,87 
AMAZON.COM, INC.;AMZN;02.02.2010; $118,12 
AMAZON.COM, INC.;AMZN;03.02.2010; $119,10 
AMAZON.COM, INC.;AMZN;04.02.2010; $115,94 
AMAZON.COM, INC.;AMZN;05.02.2010; $117,39 
AMAZON.COM, INC.;AMZN;08.02.2010; $116,83 
AMAZON.COM, INC.;AMZN;09.02.2010; $118,03 
AMAZON.COM, INC.;AMZN;10.02.2010; $117,36 
AMAZON.COM, INC.;AMZN;11.02.2010; $120,09 
AMAZON.COM, INC.;AMZN;12.02.2010; $119,66 
AMAZON.COM, INC.;AMZN;16.02.2010; $117,53 
AMAZON.COM, INC.;AMZN;17.02.2010; $116,31 
AMAZON.COM, INC.;AMZN;18.02.2010; $118,08 
AMAZON.COM, INC.;AMZN;19.02.2010; $117,52 
AMAZON.COM, INC.;AMZN;22.02.2010; $118,01 
AMAZON.COM, INC.;AMZN;23.02.2010; $117,24 
AMAZON.COM, INC.;AMZN;24.02.2010; $119,72 
AMAZON.COM, INC.;AMZN;25.02.2010; $118,20 
AMAZON.COM, INC.;AMZN;26.02.2010; $118,40 
AMAZON.COM, INC.;AMZN;01.03.2010; $124,54 
AMAZON.COM, INC.;AMZN;02.03.2010; $125,53 
AMAZON.COM, INC.;AMZN;03.03.2010; $125,89 
AMAZON.COM, INC.;AMZN;04.03.2010; $128,53 
AMAZON.COM, INC.;AMZN;05.03.2010; $128,91 
AMAZON.COM, INC.;AMZN;08.03.2010; $130,11 
AMAZON.COM, INC.;AMZN;09.03.2010; $128,82 
AMAZON.COM, INC.;AMZN;10.03.2010; $130,51 
