Company Name;Ticker;Date;Close
FACEBOOK, INC.;FB;04.09.2012; $17,73 
FACEBOOK, INC.;FB;05.09.2012; $18,58 
FACEBOOK, INC.;FB;06.09.2012; $18,96 
FACEBOOK, INC.;FB;07.09.2012; $18,98 
FACEBOOK, INC.;FB;10.09.2012; $18,81 
FACEBOOK, INC.;FB;11.09.2012; $19,43 
FACEBOOK, INC.;FB;12.09.2012; $20,93 
FACEBOOK, INC.;FB;13.09.2012; $20,71 
FACEBOOK, INC.;FB;14.09.2012; $22,00 
FACEBOOK, INC.;FB;17.09.2012; $21,52 
FACEBOOK, INC.;FB;18.09.2012; $21,87 
FACEBOOK, INC.;FB;19.09.2012; $23,29 
FACEBOOK, INC.;FB;20.09.2012; $22,59 
FACEBOOK, INC.;FB;21.09.2012; $22,86 
FACEBOOK, INC.;FB;24.09.2012; $20,79 
FACEBOOK, INC.;FB;25.09.2012; $20,28 
FACEBOOK, INC.;FB;26.09.2012; $20,62 
FACEBOOK, INC.;FB;27.09.2012; $20,32 
FACEBOOK, INC.;FB;28.09.2012; $21,66 
FACEBOOK, INC.;FB;01.10.2012; $21,99 
FACEBOOK, INC.;FB;02.10.2012; $22,27 
FACEBOOK, INC.;FB;03.10.2012; $21,83 
FACEBOOK, INC.;FB;04.10.2012; $21,95 
FACEBOOK, INC.;FB;05.10.2012; $20,91 
FACEBOOK, INC.;FB;08.10.2012; $20,40 
FACEBOOK, INC.;FB;09.10.2012; $20,23 
FACEBOOK, INC.;FB;10.10.2012; $19,64 
FACEBOOK, INC.;FB;11.10.2012; $19,75 
FACEBOOK, INC.;FB;12.10.2012; $19,52 
FACEBOOK, INC.;FB;15.10.2012; $19,52 
FACEBOOK, INC.;FB;16.10.2012; $19,48 
FACEBOOK, INC.;FB;17.10.2012; $19,88 
FACEBOOK, INC.;FB;18.10.2012; $18,98 
FACEBOOK, INC.;FB;19.10.2012; $19,00 
FACEBOOK, INC.;FB;22.10.2012; $19,32 
FACEBOOK, INC.;FB;23.10.2012; $19,50 
FACEBOOK, INC.;FB;24.10.2012; $23,23 
FACEBOOK, INC.;FB;25.10.2012; $22,56 
FACEBOOK, INC.;FB;26.10.2012; $21,94 
FACEBOOK, INC.;FB;31.10.2012; $21,11 
FACEBOOK, INC.;FB;01.11.2012; $21,21 
FACEBOOK, INC.;FB;02.11.2012; $21,18 
FACEBOOK, INC.;FB;05.11.2012; $21,25 
FACEBOOK, INC.;FB;06.11.2012; $21,17 
FACEBOOK, INC.;FB;07.11.2012; $20,47 
FACEBOOK, INC.;FB;08.11.2012; $19,99 
FACEBOOK, INC.;FB;09.11.2012; $19,21 
FACEBOOK, INC.;FB;12.11.2012; $20,07 
FACEBOOK, INC.;FB;13.11.2012; $19,86 
FACEBOOK, INC.;FB;14.11.2012; $22,36 
FACEBOOK, INC.;FB;15.11.2012; $22,17 
FACEBOOK, INC.;FB;16.11.2012; $23,56 
FACEBOOK, INC.;FB;19.11.2012; $22,92 
FACEBOOK, INC.;FB;20.11.2012; $23,10 
FACEBOOK, INC.;FB;21.11.2012; $24,32 
FACEBOOK, INC.;FB;23.11.2012; $24,00 
FACEBOOK, INC.;FB;26.11.2012; $25,94 
FACEBOOK, INC.;FB;27.11.2012; $26,15 
FACEBOOK, INC.;FB;28.11.2012; $26,36 
FACEBOOK, INC.;FB;29.11.2012; $27,32 
FACEBOOK, INC.;FB;30.11.2012; $28,00 
FACEBOOK, INC.;FB;03.12.2012; $27,04 
FACEBOOK, INC.;FB;04.12.2012; $27,46 
FACEBOOK, INC.;FB;05.12.2012; $27,71 
FACEBOOK, INC.;FB;06.12.2012; $26,97 
FACEBOOK, INC.;FB;07.12.2012; $27,49 
FACEBOOK, INC.;FB;10.12.2012; $27,84 
FACEBOOK, INC.;FB;11.12.2012; $27,98 
FACEBOOK, INC.;FB;12.12.2012; $27,58 
FACEBOOK, INC.;FB;13.12.2012; $28,24 
FACEBOOK, INC.;FB;14.12.2012; $26,81 
FACEBOOK, INC.;FB;17.12.2012; $26,75 
FACEBOOK, INC.;FB;18.12.2012; $27,71 
FACEBOOK, INC.;FB;19.12.2012; $27,41 
FACEBOOK, INC.;FB;20.12.2012; $27,36 
FACEBOOK, INC.;FB;21.12.2012; $26,26 
FACEBOOK, INC.;FB;24.12.2012; $26,93 
FACEBOOK, INC.;FB;26.12.2012; $26,51 
FACEBOOK, INC.;FB;27.12.2012; $26,05 
FACEBOOK, INC.;FB;28.12.2012; $25,91 
FACEBOOK, INC.;FB;31.12.2012; $26,62 
FACEBOOK, INC.;FB;02.01.2013; $28,00 
FACEBOOK, INC.;FB;03.01.2013; $27,77 
FACEBOOK, INC.;FB;04.01.2013; $28,76 
FACEBOOK, INC.;FB;07.01.2013; $29,42 
FACEBOOK, INC.;FB;08.01.2013; $29,06 
FACEBOOK, INC.;FB;09.01.2013; $30,59 
FACEBOOK, INC.;FB;10.01.2013; $31,30 
FACEBOOK, INC.;FB;11.01.2013; $31,72 
FACEBOOK, INC.;FB;14.01.2013; $30,95 
FACEBOOK, INC.;FB;15.01.2013; $30,10 
FACEBOOK, INC.;FB;16.01.2013; $29,85 
FACEBOOK, INC.;FB;17.01.2013; $30,14 
FACEBOOK, INC.;FB;18.01.2013; $29,66 
FACEBOOK, INC.;FB;22.01.2013; $30,73 
FACEBOOK, INC.;FB;23.01.2013; $30,82 
FACEBOOK, INC.;FB;24.01.2013; $31,08 
FACEBOOK, INC.;FB;25.01.2013; $31,54 
FACEBOOK, INC.;FB;28.01.2013; $32,47 
FACEBOOK, INC.;FB;29.01.2013; $30,79 
FACEBOOK, INC.;FB;30.01.2013; $31,24 
FACEBOOK, INC.;FB;31.01.2013; $30,98 
FACEBOOK, INC.;FB;01.02.2013; $29,73 
FACEBOOK, INC.;FB;04.02.2013; $28,11 
FACEBOOK, INC.;FB;05.02.2013; $28,64 
FACEBOOK, INC.;FB;06.02.2013; $29,05 
FACEBOOK, INC.;FB;07.02.2013; $28,65 
FACEBOOK, INC.;FB;08.02.2013; $28,55 
FACEBOOK, INC.;FB;11.02.2013; $28,26 
FACEBOOK, INC.;FB;12.02.2013; $27,37 
FACEBOOK, INC.;FB;13.02.2013; $27,91 
FACEBOOK, INC.;FB;14.02.2013; $28,50 
FACEBOOK, INC.;FB;15.02.2013; $28,32 
FACEBOOK, INC.;FB;19.02.2013; $28,93 
FACEBOOK, INC.;FB;20.02.2013; $28,46 
FACEBOOK, INC.;FB;21.02.2013; $27,28 
FACEBOOK, INC.;FB;22.02.2013; $27,13 
FACEBOOK, INC.;FB;25.02.2013; $27,27 
FACEBOOK, INC.;FB;26.02.2013; $27,39 
FACEBOOK, INC.;FB;27.02.2013; $26,87 
FACEBOOK, INC.;FB;28.02.2013; $27,25 
FACEBOOK, INC.;FB;01.03.2013; $27,78 
FACEBOOK, INC.;FB;04.03.2013; $27,72 
FACEBOOK, INC.;FB;05.03.2013; $27,52 
FACEBOOK, INC.;FB;06.03.2013; $27,45 
FACEBOOK, INC.;FB;07.03.2013; $28,58 
FACEBOOK, INC.;FB;08.03.2013; $27,96 
FACEBOOK, INC.;FB;11.03.2013; $28,14 
FACEBOOK, INC.;FB;12.03.2013; $27,83 
FACEBOOK, INC.;FB;13.03.2013; $27,08 
FACEBOOK, INC.;FB;14.03.2013; $27,04 
FACEBOOK, INC.;FB;15.03.2013; $26,65 
FACEBOOK, INC.;FB;18.03.2013; $26,49 
FACEBOOK, INC.;FB;19.03.2013; $26,55 
FACEBOOK, INC.;FB;20.03.2013; $25,86 
FACEBOOK, INC.;FB;21.03.2013; $25,74 
FACEBOOK, INC.;FB;22.03.2013; $25,73 
FACEBOOK, INC.;FB;25.03.2013; $25,13 
FACEBOOK, INC.;FB;26.03.2013; $25,21 
FACEBOOK, INC.;FB;27.03.2013; $26,09 
FACEBOOK, INC.;FB;28.03.2013; $25,58 
FACEBOOK, INC.;FB;01.04.2013; $25,53 
FACEBOOK, INC.;FB;02.04.2013; $25,42 
FACEBOOK, INC.;FB;03.04.2013; $26,25 
FACEBOOK, INC.;FB;04.04.2013; $27,07 
FACEBOOK, INC.;FB;05.04.2013; $27,39 
FACEBOOK, INC.;FB;08.04.2013; $26,85 
FACEBOOK, INC.;FB;09.04.2013; $26,59 
FACEBOOK, INC.;FB;10.04.2013; $27,57 
FACEBOOK, INC.;FB;11.04.2013; $28,02 
FACEBOOK, INC.;FB;12.04.2013; $27,40 
FACEBOOK, INC.;FB;15.04.2013; $26,52 
FACEBOOK, INC.;FB;16.04.2013; $26,92 
FACEBOOK, INC.;FB;17.04.2013; $26,63 
FACEBOOK, INC.;FB;18.04.2013; $25,69 
FACEBOOK, INC.;FB;19.04.2013; $25,73 
FACEBOOK, INC.;FB;22.04.2013; $25,97 
FACEBOOK, INC.;FB;23.04.2013; $25,98 
FACEBOOK, INC.;FB;24.04.2013; $26,11 
FACEBOOK, INC.;FB;25.04.2013; $26,14 
FACEBOOK, INC.;FB;26.04.2013; $26,85 
FACEBOOK, INC.;FB;29.04.2013; $26,98 
FACEBOOK, INC.;FB;30.04.2013; $27,77 
FACEBOOK, INC.;FB;01.05.2013; $27,43 
FACEBOOK, INC.;FB;02.05.2013; $28,97 
FACEBOOK, INC.;FB;03.05.2013; $28,31 
FACEBOOK, INC.;FB;06.05.2013; $27,57 
FACEBOOK, INC.;FB;07.05.2013; $26,89 
FACEBOOK, INC.;FB;08.05.2013; $27,12 
FACEBOOK, INC.;FB;09.05.2013; $27,04 
FACEBOOK, INC.;FB;10.05.2013; $26,68 
FACEBOOK, INC.;FB;13.05.2013; $26,82 
FACEBOOK, INC.;FB;14.05.2013; $27,07 
FACEBOOK, INC.;FB;15.05.2013; $26,60 
FACEBOOK, INC.;FB;16.05.2013; $26,13 
FACEBOOK, INC.;FB;17.05.2013; $26,25 
FACEBOOK, INC.;FB;20.05.2013; $25,76 
FACEBOOK, INC.;FB;21.05.2013; $25,66 
FACEBOOK, INC.;FB;22.05.2013; $25,16 
FACEBOOK, INC.;FB;23.05.2013; $25,06 
FACEBOOK, INC.;FB;24.05.2013; $24,31 
FACEBOOK, INC.;FB;28.05.2013; $24,10 
FACEBOOK, INC.;FB;29.05.2013; $23,32 
FACEBOOK, INC.;FB;30.05.2013; $24,55 
FACEBOOK, INC.;FB;31.05.2013; $24,35 
FACEBOOK, INC.;FB;03.06.2013; $23,85 
FACEBOOK, INC.;FB;04.06.2013; $23,52 
FACEBOOK, INC.;FB;05.06.2013; $22,90 
FACEBOOK, INC.;FB;06.06.2013; $22,97 
FACEBOOK, INC.;FB;07.06.2013; $23,29 
FACEBOOK, INC.;FB;10.06.2013; $24,33 
FACEBOOK, INC.;FB;11.06.2013; $24,03 
FACEBOOK, INC.;FB;12.06.2013; $23,77 
FACEBOOK, INC.;FB;13.06.2013; $23,73 
FACEBOOK, INC.;FB;14.06.2013; $23,63 
FACEBOOK, INC.;FB;17.06.2013; $24,02 
FACEBOOK, INC.;FB;18.06.2013; $24,21 
FACEBOOK, INC.;FB;19.06.2013; $24,31 
FACEBOOK, INC.;FB;20.06.2013; $23,90 
FACEBOOK, INC.;FB;21.06.2013; $24,53 
FACEBOOK, INC.;FB;24.06.2013; $23,94 
FACEBOOK, INC.;FB;25.06.2013; $24,25 
FACEBOOK, INC.;FB;26.06.2013; $24,16 
FACEBOOK, INC.;FB;27.06.2013; $24,66 
FACEBOOK, INC.;FB;28.06.2013; $24,88 
FACEBOOK, INC.;FB;01.07.2013; $24,81 
FACEBOOK, INC.;FB;02.07.2013; $24,41 
FACEBOOK, INC.;FB;03.07.2013; $24,52 
FACEBOOK, INC.;FB;05.07.2013; $24,37 
FACEBOOK, INC.;FB;08.07.2013; $24,71 
FACEBOOK, INC.;FB;09.07.2013; $25,48 
FACEBOOK, INC.;FB;10.07.2013; $25,80 
FACEBOOK, INC.;FB;11.07.2013; $25,81 
FACEBOOK, INC.;FB;12.07.2013; $25,91 
FACEBOOK, INC.;FB;15.07.2013; $26,28 
FACEBOOK, INC.;FB;16.07.2013; $26,32 
FACEBOOK, INC.;FB;17.07.2013; $26,65 
FACEBOOK, INC.;FB;18.07.2013; $26,18 
FACEBOOK, INC.;FB;19.07.2013; $25,88 
FACEBOOK, INC.;FB;22.07.2013; $26,05 
FACEBOOK, INC.;FB;23.07.2013; $26,13 
FACEBOOK, INC.;FB;24.07.2013; $26,51 
FACEBOOK, INC.;FB;25.07.2013; $34,36 
FACEBOOK, INC.;FB;26.07.2013; $34,01 
FACEBOOK, INC.;FB;29.07.2013; $35,43 
FACEBOOK, INC.;FB;30.07.2013; $37,63 
FACEBOOK, INC.;FB;31.07.2013; $36,80 
FACEBOOK, INC.;FB;01.08.2013; $37,49 
FACEBOOK, INC.;FB;02.08.2013; $38,05 
FACEBOOK, INC.;FB;05.08.2013; $39,19 
FACEBOOK, INC.;FB;06.08.2013; $38,55 
FACEBOOK, INC.;FB;07.08.2013; $38,87 
FACEBOOK, INC.;FB;08.08.2013; $38,54 
FACEBOOK, INC.;FB;09.08.2013; $38,50 
FACEBOOK, INC.;FB;12.08.2013; $38,22 
FACEBOOK, INC.;FB;13.08.2013; $37,02 
FACEBOOK, INC.;FB;14.08.2013; $36,65 
FACEBOOK, INC.;FB;15.08.2013; $36,56 
FACEBOOK, INC.;FB;16.08.2013; $37,08 
FACEBOOK, INC.;FB;19.08.2013; $37,81 
FACEBOOK, INC.;FB;20.08.2013; $38,41 
FACEBOOK, INC.;FB;21.08.2013; $38,32 
FACEBOOK, INC.;FB;22.08.2013; $38,55 
FACEBOOK, INC.;FB;23.08.2013; $40,55 
FACEBOOK, INC.;FB;26.08.2013; $41,34 
FACEBOOK, INC.;FB;27.08.2013; $39,64 
FACEBOOK, INC.;FB;28.08.2013; $40,55 
FACEBOOK, INC.;FB;29.08.2013; $41,28 
FACEBOOK, INC.;FB;30.08.2013; $41,29 
FACEBOOK, INC.;FB;03.09.2013; $41,87 
FACEBOOK, INC.;FB;04.09.2013; $41,78 
FACEBOOK, INC.;FB;05.09.2013; $42,66 
FACEBOOK, INC.;FB;06.09.2013; $43,95 
FACEBOOK, INC.;FB;09.09.2013; $44,04 
FACEBOOK, INC.;FB;10.09.2013; $43,60 
FACEBOOK, INC.;FB;11.09.2013; $45,04 
FACEBOOK, INC.;FB;12.09.2013; $44,75 
FACEBOOK, INC.;FB;13.09.2013; $44,31 
FACEBOOK, INC.;FB;16.09.2013; $42,51 
FACEBOOK, INC.;FB;17.09.2013; $45,07 
FACEBOOK, INC.;FB;18.09.2013; $45,23 
FACEBOOK, INC.;FB;19.09.2013; $45,98 
FACEBOOK, INC.;FB;20.09.2013; $47,49 
FACEBOOK, INC.;FB;23.09.2013; $47,19 
FACEBOOK, INC.;FB;24.09.2013; $48,45 
FACEBOOK, INC.;FB;25.09.2013; $49,46 
FACEBOOK, INC.;FB;26.09.2013; $50,39 
FACEBOOK, INC.;FB;27.09.2013; $51,24 
FACEBOOK, INC.;FB;30.09.2013; $50,23 
FACEBOOK, INC.;FB;01.10.2013; $50,42 
FACEBOOK, INC.;FB;02.10.2013; $50,28 
FACEBOOK, INC.;FB;03.10.2013; $49,18 
FACEBOOK, INC.;FB;04.10.2013; $51,04 
FACEBOOK, INC.;FB;07.10.2013; $50,52 
FACEBOOK, INC.;FB;08.10.2013; $47,14 
FACEBOOK, INC.;FB;09.10.2013; $46,77 
FACEBOOK, INC.;FB;10.10.2013; $49,05 
FACEBOOK, INC.;FB;11.10.2013; $49,11 
FACEBOOK, INC.;FB;14.10.2013; $49,51 
FACEBOOK, INC.;FB;15.10.2013; $49,50 
FACEBOOK, INC.;FB;16.10.2013; $51,14 
FACEBOOK, INC.;FB;17.10.2013; $52,21 
FACEBOOK, INC.;FB;18.10.2013; $54,22 
FACEBOOK, INC.;FB;21.10.2013; $53,85 
FACEBOOK, INC.;FB;22.10.2013; $52,68 
FACEBOOK, INC.;FB;23.10.2013; $51,90 
FACEBOOK, INC.;FB;24.10.2013; $52,45 
FACEBOOK, INC.;FB;25.10.2013; $51,95 
FACEBOOK, INC.;FB;28.10.2013; $50,23 
FACEBOOK, INC.;FB;29.10.2013; $49,40 
FACEBOOK, INC.;FB;30.10.2013; $49,01 
FACEBOOK, INC.;FB;31.10.2013; $50,21 
FACEBOOK, INC.;FB;01.11.2013; $49,75 
FACEBOOK, INC.;FB;04.11.2013; $48,22 
FACEBOOK, INC.;FB;05.11.2013; $50,11 
FACEBOOK, INC.;FB;06.11.2013; $49,12 
FACEBOOK, INC.;FB;07.11.2013; $47,56 
FACEBOOK, INC.;FB;08.11.2013; $47,53 
FACEBOOK, INC.;FB;11.11.2013; $46,20 
FACEBOOK, INC.;FB;12.11.2013; $46,61 
FACEBOOK, INC.;FB;13.11.2013; $48,71 
FACEBOOK, INC.;FB;14.11.2013; $48,99 
FACEBOOK, INC.;FB;15.11.2013; $49,01 
FACEBOOK, INC.;FB;18.11.2013; $45,83 
FACEBOOK, INC.;FB;19.11.2013; $46,36 
FACEBOOK, INC.;FB;20.11.2013; $46,43 
FACEBOOK, INC.;FB;21.11.2013; $46,70 
FACEBOOK, INC.;FB;22.11.2013; $46,23 
FACEBOOK, INC.;FB;25.11.2013; $44,82 
FACEBOOK, INC.;FB;26.11.2013; $45,89 
FACEBOOK, INC.;FB;27.11.2013; $46,49 
FACEBOOK, INC.;FB;29.11.2013; $47,01 
FACEBOOK, INC.;FB;02.12.2013; $47,06 
FACEBOOK, INC.;FB;03.12.2013; $46,73 
FACEBOOK, INC.;FB;04.12.2013; $48,62 
FACEBOOK, INC.;FB;05.12.2013; $48,34 
FACEBOOK, INC.;FB;06.12.2013; $47,94 
FACEBOOK, INC.;FB;09.12.2013; $48,84 
FACEBOOK, INC.;FB;10.12.2013; $50,25 
FACEBOOK, INC.;FB;11.12.2013; $49,38 
FACEBOOK, INC.;FB;12.12.2013; $51,83 
FACEBOOK, INC.;FB;13.12.2013; $53,32 
FACEBOOK, INC.;FB;16.12.2013; $53,81 
FACEBOOK, INC.;FB;17.12.2013; $54,86 
FACEBOOK, INC.;FB;18.12.2013; $55,57 
FACEBOOK, INC.;FB;19.12.2013; $55,05 
FACEBOOK, INC.;FB;20.12.2013; $55,12 
FACEBOOK, INC.;FB;23.12.2013; $57,77 
FACEBOOK, INC.;FB;24.12.2013; $57,96 
FACEBOOK, INC.;FB;26.12.2013; $57,73 
FACEBOOK, INC.;FB;27.12.2013; $55,44 
FACEBOOK, INC.;FB;30.12.2013; $53,71 
FACEBOOK, INC.;FB;31.12.2013; $54,65 
FACEBOOK, INC.;FB;02.01.2014; $54,71 
FACEBOOK, INC.;FB;03.01.2014; $54,56 
FACEBOOK, INC.;FB;06.01.2014; $57,20 
FACEBOOK, INC.;FB;07.01.2014; $57,92 
FACEBOOK, INC.;FB;08.01.2014; $58,23 
FACEBOOK, INC.;FB;09.01.2014; $57,22 
FACEBOOK, INC.;FB;10.01.2014; $57,94 
FACEBOOK, INC.;FB;13.01.2014; $55,91 
FACEBOOK, INC.;FB;14.01.2014; $57,74 
FACEBOOK, INC.;FB;15.01.2014; $57,60 
FACEBOOK, INC.;FB;16.01.2014; $57,19 
FACEBOOK, INC.;FB;17.01.2014; $56,30 
FACEBOOK, INC.;FB;21.01.2014; $58,51 
FACEBOOK, INC.;FB;22.01.2014; $57,51 
FACEBOOK, INC.;FB;23.01.2014; $56,63 
FACEBOOK, INC.;FB;24.01.2014; $54,45 
FACEBOOK, INC.;FB;27.01.2014; $53,55 
FACEBOOK, INC.;FB;28.01.2014; $55,14 
FACEBOOK, INC.;FB;29.01.2014; $53,53 
FACEBOOK, INC.;FB;30.01.2014; $61,08 
FACEBOOK, INC.;FB;31.01.2014; $62,57 
FACEBOOK, INC.;FB;03.02.2014; $61,48 
FACEBOOK, INC.;FB;04.02.2014; $62,75 
FACEBOOK, INC.;FB;05.02.2014; $62,19 
FACEBOOK, INC.;FB;06.02.2014; $62,16 
FACEBOOK, INC.;FB;07.02.2014; $64,32 
FACEBOOK, INC.;FB;10.02.2014; $63,55 
FACEBOOK, INC.;FB;11.02.2014; $64,85 
FACEBOOK, INC.;FB;12.02.2014; $64,45 
FACEBOOK, INC.;FB;13.02.2014; $67,33 
FACEBOOK, INC.;FB;14.02.2014; $67,09 
FACEBOOK, INC.;FB;18.02.2014; $67,30 
FACEBOOK, INC.;FB;19.02.2014; $68,06 
FACEBOOK, INC.;FB;20.02.2014; $69,63 
FACEBOOK, INC.;FB;21.02.2014; $68,59 
FACEBOOK, INC.;FB;24.02.2014; $70,78 
FACEBOOK, INC.;FB;25.02.2014; $69,85 
FACEBOOK, INC.;FB;26.02.2014; $69,26 
FACEBOOK, INC.;FB;27.02.2014; $68,94 
FACEBOOK, INC.;FB;28.02.2014; $68,46 
FACEBOOK, INC.;FB;03.03.2014; $67,41 
FACEBOOK, INC.;FB;04.03.2014; $68,80 
FACEBOOK, INC.;FB;05.03.2014; $71,57 
FACEBOOK, INC.;FB;06.03.2014; $70,84 
FACEBOOK, INC.;FB;07.03.2014; $69,80 
FACEBOOK, INC.;FB;10.03.2014; $72,03 
FACEBOOK, INC.;FB;11.03.2014; $70,10 
FACEBOOK, INC.;FB;12.03.2014; $70,88 
FACEBOOK, INC.;FB;13.03.2014; $68,83 
FACEBOOK, INC.;FB;14.03.2014; $67,72 
FACEBOOK, INC.;FB;17.03.2014; $68,74 
FACEBOOK, INC.;FB;18.03.2014; $69,19 
FACEBOOK, INC.;FB;19.03.2014; $68,24 
FACEBOOK, INC.;FB;20.03.2014; $66,97 
FACEBOOK, INC.;FB;21.03.2014; $67,24 
FACEBOOK, INC.;FB;24.03.2014; $64,10 
FACEBOOK, INC.;FB;25.03.2014; $64,89 
FACEBOOK, INC.;FB;26.03.2014; $60,39 
FACEBOOK, INC.;FB;27.03.2014; $60,97 
FACEBOOK, INC.;FB;28.03.2014; $60,01 
FACEBOOK, INC.;FB;31.03.2014; $60,24 
FACEBOOK, INC.;FB;01.04.2014; $62,62 
FACEBOOK, INC.;FB;02.04.2014; $62,72 
FACEBOOK, INC.;FB;03.04.2014; $59,49 
FACEBOOK, INC.;FB;04.04.2014; $56,75 
FACEBOOK, INC.;FB;07.04.2014; $56,95 
FACEBOOK, INC.;FB;08.04.2014; $58,19 
FACEBOOK, INC.;FB;09.04.2014; $62,41 
FACEBOOK, INC.;FB;10.04.2014; $59,16 
FACEBOOK, INC.;FB;11.04.2014; $58,53 
FACEBOOK, INC.;FB;14.04.2014; $58,89 
FACEBOOK, INC.;FB;15.04.2014; $59,09 
FACEBOOK, INC.;FB;16.04.2014; $59,72 
FACEBOOK, INC.;FB;17.04.2014; $58,94 
FACEBOOK, INC.;FB;21.04.2014; $61,24 
FACEBOOK, INC.;FB;22.04.2014; $63,03 
FACEBOOK, INC.;FB;23.04.2014; $61,36 
FACEBOOK, INC.;FB;24.04.2014; $60,87 
FACEBOOK, INC.;FB;25.04.2014; $57,71 
FACEBOOK, INC.;FB;28.04.2014; $56,14 
FACEBOOK, INC.;FB;29.04.2014; $58,15 
FACEBOOK, INC.;FB;30.04.2014; $59,78 
FACEBOOK, INC.;FB;01.05.2014; $61,15 
FACEBOOK, INC.;FB;02.05.2014; $60,46 
FACEBOOK, INC.;FB;05.05.2014; $61,22 
FACEBOOK, INC.;FB;06.05.2014; $58,53 
FACEBOOK, INC.;FB;07.05.2014; $57,39 
FACEBOOK, INC.;FB;08.05.2014; $56,76 
FACEBOOK, INC.;FB;09.05.2014; $57,24 
FACEBOOK, INC.;FB;12.05.2014; $59,83 
FACEBOOK, INC.;FB;13.05.2014; $59,83 
