Company Name;Ticker;Date;Close
SALESFORCE.COM, INC.;CRM;04.01.2010; $18,71 
SALESFORCE.COM, INC.;CRM;05.01.2010; $18,63 
SALESFORCE.COM, INC.;CRM;06.01.2010; $18,59 
SALESFORCE.COM, INC.;CRM;07.01.2010; $18,51 
SALESFORCE.COM, INC.;CRM;08.01.2010; $18,54 
SALESFORCE.COM, INC.;CRM;11.01.2010; $18,41 
SALESFORCE.COM, INC.;CRM;12.01.2010; $17,07 
SALESFORCE.COM, INC.;CRM;13.01.2010; $17,13 
SALESFORCE.COM, INC.;CRM;14.01.2010; $17,30 
SALESFORCE.COM, INC.;CRM;15.01.2010; $17,16 
SALESFORCE.COM, INC.;CRM;19.01.2010; $17,38 
SALESFORCE.COM, INC.;CRM;20.01.2010; $17,14 
SALESFORCE.COM, INC.;CRM;21.01.2010; $16,72 
SALESFORCE.COM, INC.;CRM;22.01.2010; $16,14 
SALESFORCE.COM, INC.;CRM;25.01.2010; $16,03 
SALESFORCE.COM, INC.;CRM;26.01.2010; $16,35 
SALESFORCE.COM, INC.;CRM;27.01.2010; $16,35 
SALESFORCE.COM, INC.;CRM;28.01.2010; $16,04 
SALESFORCE.COM, INC.;CRM;29.01.2010; $15,89 
SALESFORCE.COM, INC.;CRM;01.02.2010; $16,30 
SALESFORCE.COM, INC.;CRM;02.02.2010; $16,27 
SALESFORCE.COM, INC.;CRM;03.02.2010; $16,41 
SALESFORCE.COM, INC.;CRM;04.02.2010; $15,61 
SALESFORCE.COM, INC.;CRM;05.02.2010; $15,52 
SALESFORCE.COM, INC.;CRM;08.02.2010; $15,53 
SALESFORCE.COM, INC.;CRM;09.02.2010; $16,17 
SALESFORCE.COM, INC.;CRM;10.02.2010; $16,18 
SALESFORCE.COM, INC.;CRM;11.02.2010; $16,49 
SALESFORCE.COM, INC.;CRM;12.02.2010; $16,27 
SALESFORCE.COM, INC.;CRM;16.02.2010; $16,55 
SALESFORCE.COM, INC.;CRM;17.02.2010; $16,70 
SALESFORCE.COM, INC.;CRM;18.02.2010; $17,11 
SALESFORCE.COM, INC.;CRM;19.02.2010; $17,23 
SALESFORCE.COM, INC.;CRM;22.02.2010; $17,26 
SALESFORCE.COM, INC.;CRM;23.02.2010; $17,06 
SALESFORCE.COM, INC.;CRM;24.02.2010; $17,36 
SALESFORCE.COM, INC.;CRM;25.02.2010; $17,00 
SALESFORCE.COM, INC.;CRM;26.02.2010; $16,99 
SALESFORCE.COM, INC.;CRM;01.03.2010; $17,73 
SALESFORCE.COM, INC.;CRM;02.03.2010; $17,96 
SALESFORCE.COM, INC.;CRM;03.03.2010; $17,64 
SALESFORCE.COM, INC.;CRM;04.03.2010; $17,72 
SALESFORCE.COM, INC.;CRM;05.03.2010; $18,07 
SALESFORCE.COM, INC.;CRM;08.03.2010; $18,24 
SALESFORCE.COM, INC.;CRM;09.03.2010; $18,42 
SALESFORCE.COM, INC.;CRM;10.03.2010; $18,80 
SALESFORCE.COM, INC.;CRM;11.03.2010; $18,86 
SALESFORCE.COM, INC.;CRM;12.03.2010; $18,93 
SALESFORCE.COM, INC.;CRM;15.03.2010; $18,90 
SALESFORCE.COM, INC.;CRM;16.03.2010; $19,17 
SALESFORCE.COM, INC.;CRM;17.03.2010; $19,19 
SALESFORCE.COM, INC.;CRM;18.03.2010; $19,23 
SALESFORCE.COM, INC.;CRM;19.03.2010; $19,01 
SALESFORCE.COM, INC.;CRM;22.03.2010; $19,38 
SALESFORCE.COM, INC.;CRM;23.03.2010; $19,28 
SALESFORCE.COM, INC.;CRM;24.03.2010; $19,04 
SALESFORCE.COM, INC.;CRM;25.03.2010; $18,99 
SALESFORCE.COM, INC.;CRM;26.03.2010; $18,74 
SALESFORCE.COM, INC.;CRM;29.03.2010; $18,69 
SALESFORCE.COM, INC.;CRM;30.03.2010; $18,85 
SALESFORCE.COM, INC.;CRM;31.03.2010; $18,61 
SALESFORCE.COM, INC.;CRM;01.04.2010; $18,89 
