Company Name;Ticker;Date;Close
APPLE INC.;AAPL;10.29.2010; $10,75 
APPLE INC.;AAPL;11.1.2010; $10,86 
APPLE INC.;AAPL;11.2.2010; $11,05 
APPLE INC.;AAPL;11.3.2010; $11,17 
APPLE INC.;AAPL;11.4.2010; $11,37 
APPLE INC.;AAPL;11.5.2010; $11,33 
APPLE INC.;AAPL;11.8.2010; $11,38 
APPLE INC.;AAPL;11.9.2010; $11,29 
APPLE INC.;AAPL;11.10.2010; $11,36 
APPLE INC.;AAPL;11.11.2010; $11,31 
APPLE INC.;AAPL;11.12.2010; $11,00 
APPLE INC.;AAPL;11.15.2010; $10,97 
APPLE INC.;AAPL;11.16.2010; $10,77 
APPLE INC.;AAPL;11.17.2010; $10,73 
APPLE INC.;AAPL;11.18.2010; $11,02 
APPLE INC.;AAPL;11.19.2010; $10,95 
APPLE INC.;AAPL;11.22.2010; $11,19 
APPLE INC.;AAPL;11.23.2010; $11,03 
APPLE INC.;AAPL;11.24.2010; $11,24 
APPLE INC.;AAPL;11.26.2010; $11,28 
APPLE INC.;AAPL;11.29.2010; $11,32 
APPLE INC.;AAPL;11.30.2010; $11,11 
APPLE INC.;AAPL;12.1.2010; $11,30 
APPLE INC.;AAPL;12.2.2010; $11,36 
APPLE INC.;AAPL;12.3.2010; $11,34 
APPLE INC.;AAPL;12.6.2010; $11,43 
APPLE INC.;AAPL;12.7.2010; $11,36 
APPLE INC.;AAPL;12.8.2010; $11,46 
APPLE INC.;AAPL;12.9.2010; $11,42 
APPLE INC.;AAPL;12.10.2010; $11,45 
APPLE INC.;AAPL;12.13.2010; $11,49 
APPLE INC.;AAPL;12.14.2010; $11,44 
APPLE INC.;AAPL;12.15.2010; $11,44 
APPLE INC.;AAPL;12.16.2010; $11,47 
APPLE INC.;AAPL;12.17.2010; $11,45 
APPLE INC.;AAPL;12.20.2010; $11,51 
APPLE INC.;AAPL;12.21.2010; $11,58 
APPLE INC.;AAPL;12.22.2010; $11,61 
APPLE INC.;AAPL;12.23.2010; $11,56 
APPLE INC.;AAPL;12.27.2010; $11,60 
APPLE INC.;AAPL;12.28.2010; $11,62 
APPLE INC.;AAPL;12.29.2010; $11,62 
APPLE INC.;AAPL;12.30.2010; $11,56 
APPLE INC.;AAPL;12.31.2010; $11,52 
APPLE INC.;AAPL;1.3.2011; $11,77 
APPLE INC.;AAPL;1.4.2011; $11,83 
APPLE INC.;AAPL;1.5.2011; $11,93 
APPLE INC.;AAPL;1.6.2011; $11,92 
APPLE INC.;AAPL;1.7.2011; $12,00 
APPLE INC.;AAPL;1.10.2011; $12,23 
APPLE INC.;AAPL;1.11.2011; $12,20 
APPLE INC.;AAPL;1.12.2011; $12,30 
APPLE INC.;AAPL;1.13.2011; $12,35 
APPLE INC.;AAPL;1.14.2011; $12,45 
APPLE INC.;AAPL;1.18.2011; $12,17 
APPLE INC.;AAPL;1.19.2011; $12,10 
APPLE INC.;AAPL;1.20.2011; $11,88 
APPLE INC.;AAPL;1.21.2011; $11,67 
APPLE INC.;AAPL;1.24.2011; $12,05 
APPLE INC.;AAPL;1.25.2011; $12,19 
APPLE INC.;AAPL;1.26.2011; $12,28 
APPLE INC.;AAPL;1.27.2011; $12,26 
APPLE INC.;AAPL;1.28.2011; $12,00 
APPLE INC.;AAPL;1.31.2011; $12,12 
APPLE INC.;AAPL;2.1.2011; $12,32 
APPLE INC.;AAPL;2.2.2011; $12,30 
APPLE INC.;AAPL;2.3.2011; $12,27 
APPLE INC.;AAPL;2.4.2011; $12,38 
APPLE INC.;AAPL;2.7.2011; $12,57 
APPLE INC.;AAPL;2.8.2011; $12,69 
APPLE INC.;AAPL;2.9.2011; $12,79 
APPLE INC.;AAPL;2.10.2011; $12,66 
APPLE INC.;AAPL;2.11.2011; $12,74 
APPLE INC.;AAPL;2.14.2011; $12,83 
APPLE INC.;AAPL;2.15.2011; $12,85 
APPLE INC.;AAPL;2.16.2011; $12,97 
APPLE INC.;AAPL;2.17.2011; $12,80 
APPLE INC.;AAPL;2.18.2011; $12,52 
APPLE INC.;AAPL;2.22.2011; $12,09 
APPLE INC.;AAPL;2.23.2011; $12,24 
APPLE INC.;AAPL;2.24.2011; $12,25 
APPLE INC.;AAPL;2.25.2011; $12,43 
APPLE INC.;AAPL;2.28.2011; $12,61 
APPLE INC.;AAPL;3.1.2011; $12,48 
APPLE INC.;AAPL;3.2.2011; $12,58 
APPLE INC.;AAPL;3.3.2011; $12,84 
APPLE INC.;AAPL;3.4.2011; $12,86 
APPLE INC.;AAPL;3.7.2011; $12,69 
APPLE INC.;AAPL;3.8.2011; $12,71 
APPLE INC.;AAPL;3.9.2011; $12,59 
APPLE INC.;AAPL;3.10.2011; $12,38 
APPLE INC.;AAPL;3.11.2011; $12,57 
APPLE INC.;AAPL;3.14.2011; $12,63 
APPLE INC.;AAPL;3.15.2011; $12,34 
APPLE INC.;AAPL;3.16.2011; $11,79 
APPLE INC.;AAPL;3.17.2011; $11,95 
APPLE INC.;AAPL;3.18.2011; $11,81 
APPLE INC.;AAPL;3.21.2011; $12,12 
APPLE INC.;AAPL;3.22.2011; $12,19 
APPLE INC.;AAPL;3.23.2011; $12,11 
APPLE INC.;AAPL;3.24.2011; $12,32 
APPLE INC.;AAPL;3.25.2011; $12,56 
APPLE INC.;AAPL;3.28.2011; $12,52 
APPLE INC.;AAPL;3.29.2011; $12,53 
APPLE INC.;AAPL;3.30.2011; $12,45 
APPLE INC.;AAPL;3.31.2011; $12,45 
APPLE INC.;AAPL;4.1.2011; $12,31 
APPLE INC.;AAPL;4.4.2011; $12,19 
APPLE INC.;AAPL;4.5.2011; $12,10 
APPLE INC.;AAPL;4.6.2011; $12,07 
APPLE INC.;AAPL;4.7.2011; $12,07 
APPLE INC.;AAPL;4.8.2011; $11,97 
APPLE INC.;AAPL;4.11.2011; $11,81 
APPLE INC.;AAPL;4.12.2011; $11,87 
APPLE INC.;AAPL;4.13.2011; $12,00 
APPLE INC.;AAPL;4.14.2011; $11,87 
APPLE INC.;AAPL;4.15.2011; $11,70 
APPLE INC.;AAPL;4.18.2011; $11,85 
APPLE INC.;AAPL;4.19.2011; $12,07 
APPLE INC.;AAPL;4.20.2011; $12,23 
APPLE INC.;AAPL;4.21.2011; $12,52 
APPLE INC.;AAPL;4.25.2011; $12,61 
APPLE INC.;AAPL;4.26.2011; $12,52 
APPLE INC.;AAPL;4.27.2011; $12,51 
APPLE INC.;AAPL;4.28.2011; $12,38 
APPLE INC.;AAPL;4.29.2011; $12,50 
APPLE INC.;AAPL;5.2.2011; $12,37 
APPLE INC.;AAPL;5.3.2011; $12,44 
APPLE INC.;AAPL;5.4.2011; $12,48 
APPLE INC.;AAPL;5.5.2011; $12,38 
APPLE INC.;AAPL;5.6.2011; $12,38 
APPLE INC.;AAPL;5.9.2011; $12,41 
APPLE INC.;AAPL;5.10.2011; $12,48 
APPLE INC.;AAPL;5.11.2011; $12,40 
APPLE INC.;AAPL;5.12.2011; $12,38 
APPLE INC.;AAPL;5.13.2011; $12,16 
APPLE INC.;AAPL;5.16.2011; $11,90 
APPLE INC.;AAPL;5.17.2011; $12,01 
APPLE INC.;AAPL;5.18.2011; $12,14 
APPLE INC.;AAPL;5.19.2011; $12,16 
APPLE INC.;AAPL;5.20.2011; $11,97 
APPLE INC.;AAPL;5.23.2011; $11,94 
APPLE INC.;AAPL;5.24.2011; $11,86 
APPLE INC.;AAPL;5.25.2011; $12,03 
APPLE INC.;AAPL;5.26.2011; $11,96 
APPLE INC.;AAPL;5.27.2011; $12,05 
APPLE INC.;AAPL;5.31.2011; $12,42 
APPLE INC.;AAPL;6.1.2011; $12,34 
APPLE INC.;AAPL;6.2.2011; $12,36 
APPLE INC.;AAPL;6.3.2011; $12,27 
APPLE INC.;AAPL;6.6.2011; $12,07 
APPLE INC.;AAPL;6.7.2011; $11,86 
APPLE INC.;AAPL;6.8.2011; $11,87 
APPLE INC.;AAPL;6.9.2011; $11,84 
APPLE INC.;AAPL;6.10.2011; $11,64 
APPLE INC.;AAPL;6.13.2011; $11,66 
APPLE INC.;AAPL;6.14.2011; $11,87 
APPLE INC.;AAPL;6.15.2011; $11,67 
APPLE INC.;AAPL;6.16.2011; $11,61 
APPLE INC.;AAPL;6.17.2011; $11,44 
APPLE INC.;AAPL;6.20.2011; $11,26 
APPLE INC.;AAPL;6.21.2011; $11,62 
APPLE INC.;AAPL;6.22.2011; $11,52 
APPLE INC.;AAPL;6.23.2011; $11,83 
APPLE INC.;AAPL;6.24.2011; $11,66 
APPLE INC.;AAPL;6.27.2011; $11,86 
APPLE INC.;AAPL;6.28.2011; $11,97 
APPLE INC.;AAPL;6.29.2011; $11,93 
APPLE INC.;AAPL;6.30.2011; $11,99 
APPLE INC.;AAPL;7.1.2011; $12,26 
APPLE INC.;AAPL;7.5.2011; $12,48 
APPLE INC.;AAPL;7.6.2011; $12,56 
APPLE INC.;AAPL;7.7.2011; $12,76 
APPLE INC.;AAPL;7.8.2011; $12,85 
APPLE INC.;AAPL;7.11.2011; $12,64 
APPLE INC.;AAPL;7.12.2011; $12,63 
APPLE INC.;AAPL;7.13.2011; $12,79 
APPLE INC.;AAPL;7.14.2011; $12,78 
APPLE INC.;AAPL;7.15.2011; $13,03 
APPLE INC.;AAPL;7.18.2011; $13,35 
APPLE INC.;AAPL;7.19.2011; $13,46 
APPLE INC.;AAPL;7.20.2011; $13,82 
APPLE INC.;AAPL;7.21.2011; $13,83 
APPLE INC.;AAPL;7.22.2011; $14,05 
APPLE INC.;AAPL;7.25.2011; $14,23 
APPLE INC.;AAPL;7.26.2011; $14,41 
APPLE INC.;AAPL;7.27.2011; $14,02 
APPLE INC.;AAPL;7.28.2011; $13,99 
APPLE INC.;AAPL;7.29.2011; $13,95 
APPLE INC.;AAPL;8.1.2011; $14,17 
APPLE INC.;AAPL;8.2.2011; $13,89 
APPLE INC.;AAPL;8.3.2011; $14,02 
APPLE INC.;AAPL;8.4.2011; $13,48 
APPLE INC.;AAPL;8.5.2011; $13,34 
APPLE INC.;AAPL;8.8.2011; $12,61 
APPLE INC.;AAPL;8.9.2011; $13,36 
APPLE INC.;AAPL;8.10.2011; $12,99 
APPLE INC.;AAPL;8.11.2011; $13,35 
APPLE INC.;AAPL;8.12.2011; $13,46 
APPLE INC.;AAPL;8.15.2011; $13,69 
APPLE INC.;AAPL;8.16.2011; $13,59 
APPLE INC.;AAPL;8.17.2011; $13,59 
APPLE INC.;AAPL;8.18.2011; $13,07 
APPLE INC.;AAPL;8.19.2011; $12,72 
APPLE INC.;AAPL;8.22.2011; $12,73 
APPLE INC.;AAPL;8.23.2011; $13,34 
APPLE INC.;AAPL;8.24.2011; $13,44 
APPLE INC.;AAPL;8.25.2011; $13,35 
APPLE INC.;AAPL;8.26.2011; $13,70 
APPLE INC.;AAPL;8.29.2011; $13,93 
APPLE INC.;AAPL;8.30.2011; $13,93 
APPLE INC.;AAPL;8.31.2011; $13,74 
APPLE INC.;AAPL;9.1.2011; $13,61 
APPLE INC.;AAPL;9.2.2011; $13,36 
APPLE INC.;AAPL;9.6.2011; $13,56 
APPLE INC.;AAPL;9.7.2011; $13,71 
APPLE INC.;AAPL;9.8.2011; $13,72 
APPLE INC.;AAPL;9.9.2011; $13,48 
APPLE INC.;AAPL;9.12.2011; $13,57 
APPLE INC.;AAPL;9.13.2011; $13,74 
APPLE INC.;AAPL;9.14.2011; $13,90 
APPLE INC.;AAPL;9.15.2011; $14,03 
APPLE INC.;AAPL;9.16.2011; $14,30 
APPLE INC.;AAPL;9.19.2011; $14,70 
APPLE INC.;AAPL;9.20.2011; $14,77 
APPLE INC.;AAPL;9.21.2011; $14,72 
APPLE INC.;AAPL;9.22.2011; $14,35 
APPLE INC.;AAPL;9.23.2011; $14,44 
APPLE INC.;AAPL;9.26.2011; $14,40 
APPLE INC.;AAPL;9.27.2011; $14,26 
APPLE INC.;AAPL;9.28.2011; $14,18 
APPLE INC.;AAPL;9.29.2011; $13,95 
APPLE INC.;AAPL;9.30.2011; $13,62 
APPLE INC.;AAPL;10.3.2011; $13,38 
APPLE INC.;AAPL;10.4.2011; $13,30 
APPLE INC.;AAPL;10.5.2011; $13,51 
APPLE INC.;AAPL;10.6.2011; $13,48 
APPLE INC.;AAPL;10.7.2011; $13,21 
APPLE INC.;AAPL;10.10.2011; $13,89 
APPLE INC.;AAPL;10.11.2011; $14,30 
APPLE INC.;AAPL;10.12.2011; $14,36 
APPLE INC.;AAPL;10.13.2011; $14,59 
APPLE INC.;AAPL;10.14.2011; $15,07 
APPLE INC.;AAPL;10.17.2011; $15,00 
APPLE INC.;AAPL;10.18.2011; $15,08 
APPLE INC.;AAPL;10.19.2011; $14,24 
APPLE INC.;AAPL;10.20.2011; $14,12 
APPLE INC.;AAPL;10.21.2011; $14,03 
APPLE INC.;AAPL;10.24.2011; $14,49 
APPLE INC.;AAPL;10.25.2011; $14,21 
APPLE INC.;AAPL;10.26.2011; $14,31 
APPLE INC.;AAPL;10.27.2011; $14,45 
APPLE INC.;AAPL;10.28.2011; $14,46 
APPLE INC.;AAPL;10.31.2011; $14,46 
APPLE INC.;AAPL;11.1.2011; $14,16 
APPLE INC.;AAPL;11.2.2011; $14,19 
APPLE INC.;AAPL;11.3.2011; $14,40 
APPLE INC.;AAPL;11.4.2011; $14,29 
APPLE INC.;AAPL;11.7.2011; $14,28 
APPLE INC.;AAPL;11.8.2011; $14,51 
APPLE INC.;AAPL;11.9.2011; $14,12 
APPLE INC.;AAPL;11.10.2011; $13,76 
APPLE INC.;AAPL;11.11.2011; $13,74 
APPLE INC.;AAPL;11.14.2011; $13,55 
APPLE INC.;AAPL;11.15.2011; $13,89 
APPLE INC.;AAPL;11.16.2011; $13,74 
APPLE INC.;AAPL;11.17.2011; $13,48 
APPLE INC.;AAPL;11.18.2011; $13,39 
APPLE INC.;AAPL;11.21.2011; $13,18 
APPLE INC.;AAPL;11.22.2011; $13,45 
APPLE INC.;AAPL;11.23.2011; $13,11 
APPLE INC.;AAPL;11.25.2011; $12,98 
APPLE INC.;AAPL;11.28.2011; $13,43 
APPLE INC.;AAPL;11.29.2011; $13,33 
APPLE INC.;AAPL;11.30.2011; $13,65 
APPLE INC.;AAPL;12.1.2011; $13,85 
APPLE INC.;AAPL;12.2.2011; $13,92 
APPLE INC.;AAPL;12.5.2011; $14,04 
APPLE INC.;AAPL;12.6.2011; $13,96 
APPLE INC.;AAPL;12.7.2011; $13,90 
APPLE INC.;AAPL;12.8.2011; $13,95 
APPLE INC.;AAPL;12.9.2011; $14,06 
APPLE INC.;AAPL;12.12.2011; $13,99 
APPLE INC.;AAPL;12.13.2011; $13,89 
APPLE INC.;AAPL;12.14.2011; $13,58 
APPLE INC.;AAPL;12.15.2011; $13,53 
APPLE INC.;AAPL;12.16.2011; $13,61 
APPLE INC.;AAPL;12.19.2011; $13,65 
APPLE INC.;AAPL;12.20.2011; $14,14 
APPLE INC.;AAPL;12.21.2011; $14,16 
APPLE INC.;AAPL;12.22.2011; $14,23 
APPLE INC.;AAPL;12.23.2011; $14,40 
APPLE INC.;AAPL;12.27.2011; $14,52 
APPLE INC.;AAPL;12.28.2011; $14,38 
APPLE INC.;AAPL;12.29.2011; $14,47 
APPLE INC.;AAPL;12.30.2011; $14,46 
APPLE INC.;AAPL;1.3.2012; $14,69 
APPLE INC.;AAPL;1.4.2012; $14,77 
APPLE INC.;AAPL;1.5.2012; $14,93 
APPLE INC.;AAPL;1.6.2012; $15,09 
APPLE INC.;AAPL;1.9.2012; $15,06 
APPLE INC.;AAPL;1.10.2012; $15,12 
APPLE INC.;AAPL;1.11.2012; $15,09 
APPLE INC.;AAPL;1.12.2012; $15,05 
APPLE INC.;AAPL;1.13.2012; $14,99 
APPLE INC.;AAPL;1.17.2012; $15,17 
APPLE INC.;AAPL;1.18.2012; $15,33 
APPLE INC.;AAPL;1.19.2012; $15,28 
APPLE INC.;AAPL;1.20.2012; $15,01 
APPLE INC.;AAPL;1.23.2012; $15,26 
APPLE INC.;AAPL;1.24.2012; $15,01 
APPLE INC.;AAPL;1.25.2012; $15,95 
APPLE INC.;AAPL;1.26.2012; $15,88 
APPLE INC.;AAPL;1.27.2012; $15,97 
APPLE INC.;AAPL;1.30.2012; $16,18 
APPLE INC.;AAPL;1.31.2012; $16,30 
APPLE INC.;AAPL;2.1.2012; $16,29 
APPLE INC.;AAPL;2.2.2012; $16,25 
APPLE INC.;AAPL;2.3.2012; $16,42 
APPLE INC.;AAPL;2.6.2012; $16,57 
APPLE INC.;AAPL;2.7.2012; $16,74 
APPLE INC.;AAPL;2.8.2012; $17,02 
APPLE INC.;AAPL;2.9.2012; $17,61 
APPLE INC.;AAPL;2.10.2012; $17,62 
APPLE INC.;AAPL;2.13.2012; $17,95 
APPLE INC.;AAPL;2.14.2012; $18,20 
APPLE INC.;AAPL;2.15.2012; $17,77 
APPLE INC.;AAPL;2.16.2012; $17,94 
APPLE INC.;AAPL;2.17.2012; $17,93 
