Company Name;Ticker;Date;Close
MICROSOFT CORPORATION;MSFT;09.06.2010; $24,79 
MICROSOFT CORPORATION;MSFT;10.06.2010; $25,00 
MICROSOFT CORPORATION;MSFT;11.06.2010; $25,66 
MICROSOFT CORPORATION;MSFT;14.06.2010; $25,50 
MICROSOFT CORPORATION;MSFT;15.06.2010; $26,58 
MICROSOFT CORPORATION;MSFT;16.06.2010; $26,32 
MICROSOFT CORPORATION;MSFT;17.06.2010; $26,37 
MICROSOFT CORPORATION;MSFT;18.06.2010; $26,44 
MICROSOFT CORPORATION;MSFT;21.06.2010; $25,95 
MICROSOFT CORPORATION;MSFT;22.06.2010; $25,77 
MICROSOFT CORPORATION;MSFT;23.06.2010; $25,31 
MICROSOFT CORPORATION;MSFT;24.06.2010; $25,00 
MICROSOFT CORPORATION;MSFT;25.06.2010; $24,53 
MICROSOFT CORPORATION;MSFT;28.06.2010; $24,31 
MICROSOFT CORPORATION;MSFT;29.06.2010; $23,31 
MICROSOFT CORPORATION;MSFT;30.06.2010; $23,01 
MICROSOFT CORPORATION;MSFT;01.07.2010; $23,16 
MICROSOFT CORPORATION;MSFT;02.07.2010; $23,27 
MICROSOFT CORPORATION;MSFT;06.07.2010; $23,82 
MICROSOFT CORPORATION;MSFT;07.07.2010; $24,30 
MICROSOFT CORPORATION;MSFT;08.07.2010; $24,41 
MICROSOFT CORPORATION;MSFT;09.07.2010; $24,27 
MICROSOFT CORPORATION;MSFT;12.07.2010; $24,83 
MICROSOFT CORPORATION;MSFT;13.07.2010; $25,13 
MICROSOFT CORPORATION;MSFT;14.07.2010; $25,44 
MICROSOFT CORPORATION;MSFT;15.07.2010; $25,51 
MICROSOFT CORPORATION;MSFT;16.07.2010; $24,89 
MICROSOFT CORPORATION;MSFT;19.07.2010; $25,23 
MICROSOFT CORPORATION;MSFT;20.07.2010; $25,48 
MICROSOFT CORPORATION;MSFT;21.07.2010; $25,12 
MICROSOFT CORPORATION;MSFT;22.07.2010; $25,84 
MICROSOFT CORPORATION;MSFT;23.07.2010; $25,81 
MICROSOFT CORPORATION;MSFT;26.07.2010; $26,10 
MICROSOFT CORPORATION;MSFT;27.07.2010; $26,16 
MICROSOFT CORPORATION;MSFT;28.07.2010; $25,95 
MICROSOFT CORPORATION;MSFT;29.07.2010; $26,03 
MICROSOFT CORPORATION;MSFT;30.07.2010; $25,81 
MICROSOFT CORPORATION;MSFT;02.08.2010; $26,33 
MICROSOFT CORPORATION;MSFT;03.08.2010; $26,16 
MICROSOFT CORPORATION;MSFT;04.08.2010; $25,73 
MICROSOFT CORPORATION;MSFT;05.08.2010; $25,37 
MICROSOFT CORPORATION;MSFT;06.08.2010; $25,55 
